module_protein,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
2,GO:1905168,positive regulation of double-strand break repair via homologous recombination,4/214,43/18986,0.09302325581395349,8.252988480765051,5.083744909172289,0.0013726652774776575,0.03906968661562577,0.03301817455000217,FUS/HDGFL2/NBN/PARP1,4
2,GO:0006098,pentose-phosphate shunt,3/214,20/18986,0.15,13.307943925233646,5.879894696139935,0.0013971944033113043,0.03906968661562577,0.03301817455000217,RBKS/RPE/TALDO1,3
2,GO:0051900,regulation of mitochondrial depolarization,3/214,20/18986,0.15,13.307943925233646,5.879894696139935,0.0013971944033113043,0.03906968661562577,0.03301817455000217,BCL2/GCLM/PARP1,3
2,GO:0051881,regulation of mitochondrial membrane potential,5/214,73/18986,0.0684931506849315,6.076686723850979,4.640005527016956,0.001400440144204309,0.03906968661562577,0.03301817455000217,BCL2/GCLM/PARK7/PARP1/SOD1,5
2,GO:0042119,neutrophil activation,4/214,44/18986,0.09090909090909091,8.065420560747663,5.009661185526283,0.0014967472061884301,0.04137338836922697,0.03496505544924976,ANXA1/CXCL8/IL18/IL16,4
2,GO:0050852,T cell receptor signaling pathway,7/214,149/18986,0.04697986577181208,4.168036128708525,4.145093255392871,0.0015230697599836038,0.04171826533482362,0.035256514348328584,ADA/CD2AP/EZR/GBP1/INPP5D/SH2D1A/SKAP1,7
2,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",11/214,338/18986,0.03254437869822485,2.887325111983631,3.738056428087364,0.0016338824492361556,0.043954355531683365,0.03714625605923177,CWC15/CLNS1A/GPKOW/HNRNPUL1/PRDX6/PQBP1/PSIP1/SART1/SF3B4/RALY/SNRPB2,11
2,GO:0000398,"mRNA splicing, via spliceosome",11/214,338/18986,0.03254437869822485,2.887325111983631,3.738056428087364,0.0016338824492361556,0.043954355531683365,0.03714625605923177,CWC15/CLNS1A/GPKOW/HNRNPUL1/PRDX6/PQBP1/PSIP1/SART1/SF3B4/RALY/SNRPB2,11
2,GO:0030595,leukocyte chemotaxis,9/214,240/18986,0.0375,3.3269859813084115,3.873486048662648,0.001652321398035607,0.044057029843197204,0.03723302712480796,ANXA1/AZU1/CCL2/CXCL8/DDT/IL16/NEDD9/S100A12/SWAP70,9
2,GO:0061077,chaperone-mediated protein folding,5/214,76/18986,0.06578947368421052,5.836817511067388,4.511050080031584,0.001676309749690756,0.04430457259489692,0.03744222792707238,DNAJB1/DNAJB2/HSPA2/PDCD5/ST13,5
2,GO:0002695,negative regulation of leukocyte activation,8/214,196/18986,0.04081632653061224,3.6212092313560933,3.9384310714153,0.0017525869571019096,0.04574996156065329,0.03866374028865104,ANXA1/ARG1/CEBPB/FGR/INPP5D/MAD1L1/MNDA/PRDX2,8
2,GO:0042398,cellular modified amino acid biosynthetic process,4/214,46/18986,0.08695652173913043,7.7147501015847215,4.868281668023081,0.0017679585952853137,0.04574996156065329,0.03866374028865104,CHAC2/GCLM/HAGH/PARK7,4
2,GO:0033135,regulation of peptidyl-serine phosphorylation,5/214,77/18986,0.06493506493506493,5.7610146862483305,4.469588258224342,0.0017765501170250366,0.04574996156065329,0.03866374028865104,OSM/PARK7/RASSF2/SNCA/TXN,5
2,GO:0006164,purine nucleotide biosynthetic process,8/214,197/18986,0.04060913705583756,3.602827458608093,3.920880211648069,0.0018094669042198856,0.04620274391876708,0.039046391091060687,ADA/AK1/AMPD3/NADK/NAMPT/NAPRT/NMNAT1/PARP1,8
2,GO:0015669,gas transport,3/214,22/18986,0.13636363636363635,12.098130841121495,5.561002910051706,0.0018563886689543945,0.046897240269097584,0.039633316754047215,CA2/HBQ1/HBZ,3
2,GO:0010466,negative regulation of peptidase activity,8/214,198/18986,0.04040404040404041,3.5846313603322955,3.903443013812041,0.0018677958288389346,0.046897240269097584,0.039633316754047215,CSTB/IGBP1/LXN/MMP9/PEBP1/SERPINB8/SNCA/UBXN1,8
2,GO:0042168,heme metabolic process,4/214,47/18986,0.0851063829787234,7.550606482402068,4.800747144081037,0.0019155646369755346,0.04769914257196104,0.0403110122387457,BLVRB/HMBS/UROD/UROS,4
