"row","n_missing","p","pct_missing","dataset"
1163,7,2923,0.239479986315429,"proteome"
1164,3,2923,0.10263427984947,"proteome"
1165,3,2923,0.10263427984947,"proteome"
1166,1469,2923,50.2565856996237,"proteome"
1167,2,2923,0.0684228532329798,"proteome"
1168,1463,2923,50.0513171399247,"proteome"
1169,302,2923,10.33185083818,"proteome"
1170,7,2923,0.239479986315429,"proteome"
1171,30,2923,1.0263427984947,"proteome"
1172,115,2923,3.93431406089634,"proteome"
1173,4,2923,0.13684570646596,"proteome"
1174,3,2923,0.10263427984947,"proteome"
1175,119,2923,4.0711597673623,"proteome"
1176,6,2923,0.205268559698939,"proteome"
1177,97,2923,3.31850838179952,"proteome"
1178,202,2923,6.91070817653096,"proteome"
1179,10,2923,0.342114266164899,"proteome"
1180,114,2923,3.90010263427985,"proteome"
1181,6,2923,0.205268559698939,"proteome"
1182,6,2923,0.205268559698939,"proteome"
1183,3,2923,0.10263427984947,"proteome"
1184,15,2923,0.513171399247349,"proteome"
1185,8,2923,0.273691412931919,"proteome"
1186,4,2923,0.13684570646596,"proteome"
1187,1461,2923,49.9828942866918,"proteome"
1188,6,2923,0.205268559698939,"proteome"
1189,76,2923,2.60006842285323,"proteome"
1190,1825,2923,62.4358535750941,"proteome"
1191,6,2923,0.205268559698939,"proteome"
1192,1464,2923,50.0855285665412,"proteome"
1193,154,2923,5.26855969893945,"proteome"
1194,18,2923,0.615805679096818,"proteome"
1195,23,2923,0.786862812179268,"proteome"
1196,1572,2923,53.7803626411221,"proteome"
1197,5,2923,0.17105713308245,"proteome"
1198,99,2923,3.3869312350325,"proteome"
1199,2,2923,0.0684228532329798,"proteome"
1200,7,2923,0.239479986315429,"proteome"
1201,3,2923,0.10263427984947,"proteome"
1202,111,2923,3.79746835443038,"proteome"
1203,1464,2923,50.0855285665412,"proteome"
1204,98,2923,3.35271980841601,"proteome"
1205,6,2923,0.205268559698939,"proteome"
1206,6,2923,0.205268559698939,"proteome"
1207,185,2923,6.32911392405063,"proteome"
1208,353,2923,12.0766335956209,"proteome"
1209,5,2923,0.17105713308245,"proteome"
1210,1463,2923,50.0513171399247,"proteome"
1211,6,2923,0.205268559698939,"proteome"
1212,6,2923,0.205268559698939,"proteome"
1213,5,2923,0.17105713308245,"proteome"
1214,94,2923,3.21587410195005,"proteome"
1215,1463,2923,50.0513171399247,"proteome"
1216,1,2923,0.0342114266164899,"proteome"
1217,4,2923,0.13684570646596,"proteome"
1218,4,2923,0.13684570646596,"proteome"
1219,2558,2923,87.5128292849812,"proteome"
1220,733,2923,25.0769757098871,"proteome"
1221,24,2923,0.821074238795758,"proteome"
1222,3,2923,0.10263427984947,"proteome"
1223,181,2923,6.19226821758467,"proteome"
1224,148,2923,5.06329113924051,"proteome"
1225,148,2923,5.06329113924051,"proteome"
1226,1462,2923,50.0171057133082,"proteome"
1227,5,2923,0.17105713308245,"proteome"
1228,1461,2923,49.9828942866918,"proteome"
1229,251,2923,8.58706808073897,"proteome"
1230,1463,2923,50.0513171399247,"proteome"
1231,968,2923,33.1166609647622,"proteome"
1232,118,2923,4.03694834074581,"proteome"
1233,5,2923,0.17105713308245,"proteome"
1234,96,2923,3.28429695518303,"proteome"
1235,1566,2923,53.5750940814232,"proteome"
1236,1462,2923,50.0171057133082,"proteome"
1237,1463,2923,50.0513171399247,"proteome"
1238,2,2923,0.0684228532329798,"proteome"
1239,7,2923,0.239479986315429,"proteome"
1240,4,2923,0.13684570646596,"proteome"
1241,1,2923,0.0342114266164899,"proteome"
1242,1,2923,0.0342114266164899,"proteome"
1243,5,2923,0.17105713308245,"proteome"
1244,97,2923,3.31850838179952,"proteome"
1245,3,2923,0.10263427984947,"proteome"
1246,320,2923,10.9476565172768,"proteome"
1247,1461,2923,49.9828942866918,"proteome"
1248,392,2923,13.410879233664,"proteome"
1249,1462,2923,50.0171057133082,"proteome"
1250,154,2923,5.26855969893945,"proteome"
1251,1462,2923,50.0171057133082,"proteome"
1252,146,2923,4.99486828600753,"proteome"
1253,1461,2923,49.9828942866918,"proteome"
1254,2,2923,0.0684228532329798,"proteome"
1255,1461,2923,49.9828942866918,"proteome"
1256,14,2923,0.478959972630859,"proteome"
1257,7,2923,0.239479986315429,"proteome"
1258,1,2923,0.0342114266164899,"proteome"
1259,3,2923,0.10263427984947,"proteome"
1260,251,2923,8.58706808073897,"proteome"
1261,1470,2923,50.2907971262402,"proteome"
1262,1472,2923,50.3592199794731,"proteome"
1263,173,2923,5.91857680465275,"proteome"
1264,236,2923,8.07389668149162,"proteome"
1265,102,2923,3.48956551488197,"proteome"
1266,14,2923,0.478959972630859,"proteome"
1267,151,2923,5.16592541908998,"proteome"
1268,8,2923,0.273691412931919,"proteome"
1269,3,2923,0.10263427984947,"proteome"
1270,5,2923,0.17105713308245,"proteome"
1271,18,2923,0.615805679096818,"proteome"
1272,114,2923,3.90010263427985,"proteome"
1273,8,2923,0.273691412931919,"proteome"
1274,145,2923,4.96065685939104,"proteome"
1275,7,2923,0.239479986315429,"proteome"
1276,4,2923,0.13684570646596,"proteome"
1277,1463,2923,50.0513171399247,"proteome"
1278,96,2923,3.28429695518303,"proteome"
1279,86,2923,2.94218268901813,"proteome"
1280,92,2923,3.14745124871707,"proteome"
1281,8,2923,0.273691412931919,"proteome"
1282,1,2923,0.0342114266164899,"proteome"
1283,334,2923,11.4266164899076,"proteome"
1284,219,2923,7.49230242901129,"proteome"
1285,93,2923,3.18166267533356,"proteome"
1286,7,2923,0.239479986315429,"proteome"
1287,561,2923,19.1926103318508,"proteome"
1288,102,2923,3.48956551488197,"proteome"
1289,5,2923,0.17105713308245,"proteome"
1290,1642,2923,56.1751625042764,"proteome"
1291,3,2923,0.10263427984947,"proteome"
1292,393,2923,13.4450906602805,"proteome"
1293,4,2923,0.13684570646596,"proteome"
1294,7,2923,0.239479986315429,"proteome"
1295,7,2923,0.239479986315429,"proteome"
1296,2,2923,0.0684228532329798,"proteome"
1297,4,2923,0.13684570646596,"proteome"
1298,310,2923,10.6055422511119,"proteome"
1299,1464,2923,50.0855285665412,"proteome"
1300,330,2923,11.2897707834417,"proteome"
1301,2,2923,0.0684228532329798,"proteome"
1302,1464,2923,50.0855285665412,"proteome"
1303,274,2923,9.37393089291824,"proteome"
1304,111,2923,3.79746835443038,"proteome"
1305,1461,2923,49.9828942866918,"proteome"
1306,4,2923,0.13684570646596,"proteome"
1307,457,2923,15.6346219637359,"proteome"
1308,1462,2923,50.0171057133082,"proteome"
1309,15,2923,0.513171399247349,"proteome"
1310,1934,2923,66.1648990762915,"proteome"
1311,1461,2923,49.9828942866918,"proteome"
1312,6,2923,0.205268559698939,"proteome"
1313,96,2923,3.28429695518303,"proteome"
1314,4,2923,0.13684570646596,"proteome"
1315,76,2923,2.60006842285323,"proteome"
1316,14,2923,0.478959972630859,"proteome"
1317,199,2923,6.80807389668149,"proteome"
1318,69,2923,2.3605884365378,"proteome"
1319,3,2923,0.10263427984947,"proteome"
1320,100,2923,3.42114266164899,"proteome"
1321,593,2923,20.2873759835785,"proteome"
1322,1,2923,0.0342114266164899,"proteome"
1323,5,2923,0.17105713308245,"proteome"
1324,6,2923,0.205268559698939,"proteome"
1325,1462,2923,50.0171057133082,"proteome"
1326,3,2923,0.10263427984947,"proteome"
1327,4,2923,0.13684570646596,"proteome"
1328,1463,2923,50.0513171399247,"proteome"
1329,8,2923,0.273691412931919,"proteome"
1330,8,2923,0.273691412931919,"proteome"
1331,68,2923,2.32637700992131,"proteome"
1332,91,2923,3.11323982210058,"proteome"
1333,1649,2923,56.4146424905919,"proteome"
1334,5,2923,0.17105713308245,"proteome"
1335,11,2923,0.376325692781389,"proteome"
1336,114,2923,3.90010263427985,"proteome"
1337,1,2923,0.0342114266164899,"proteome"
1338,5,2923,0.17105713308245,"proteome"
1339,5,2923,0.17105713308245,"proteome"
1340,449,2923,15.360930550804,"proteome"
1341,1468,2923,50.2223742730072,"proteome"
1342,90,2923,3.07902839548409,"proteome"
1343,390,2923,13.3424563804311,"proteome"
1344,4,2923,0.13684570646596,"proteome"
1345,8,2923,0.273691412931919,"proteome"
1346,3,2923,0.10263427984947,"proteome"
1347,73,2923,2.49743414300376,"proteome"
1348,7,2923,0.239479986315429,"proteome"
1349,4,2923,0.13684570646596,"proteome"
1350,78,2923,2.66849127608621,"proteome"
1351,347,2923,11.871365035922,"proteome"
1352,4,2923,0.13684570646596,"proteome"
1353,93,2923,3.18166267533356,"proteome"
1354,22,2923,0.752651385562778,"proteome"
1355,148,2923,5.06329113924051,"proteome"
1356,130,2923,4.44748546014369,"proteome"
1357,15,2923,0.513171399247349,"proteome"
1358,1462,2923,50.0171057133082,"proteome"
1359,15,2923,0.513171399247349,"proteome"
1360,5,2923,0.17105713308245,"proteome"
1361,1462,2923,50.0171057133082,"proteome"
1362,85,2923,2.90797126240164,"proteome"
1363,11,2923,0.376325692781389,"proteome"
1364,1464,2923,50.0855285665412,"proteome"
1365,21,2923,0.718439958946288,"proteome"
1366,10,2923,0.342114266164899,"proteome"
1367,1563,2923,53.4724598015737,"proteome"
1368,1469,2923,50.2565856996237,"proteome"
1369,1463,2923,50.0513171399247,"proteome"
1370,5,2923,0.17105713308245,"proteome"
1371,13,2923,0.444748546014369,"proteome"
1372,1463,2923,50.0513171399247,"proteome"
1373,102,2923,3.48956551488197,"proteome"
1374,8,2923,0.273691412931919,"proteome"
1375,1461,2923,49.9828942866918,"proteome"
1376,4,2923,0.13684570646596,"proteome"
1377,2194,2923,75.0598699965789,"proteome"
1378,97,2923,3.31850838179952,"proteome"
1379,51,2923,1.74478275744099,"proteome"
1380,99,2923,3.3869312350325,"proteome"
1381,30,2923,1.0263427984947,"proteome"
1382,1460,2923,49.9486828600753,"proteome"
1383,10,2923,0.342114266164899,"proteome"
1384,4,2923,0.13684570646596,"proteome"
1385,1461,2923,49.9828942866918,"proteome"
1386,4,2923,0.13684570646596,"proteome"
1387,8,2923,0.273691412931919,"proteome"
1388,3,2923,0.10263427984947,"proteome"
1389,104,2923,3.55798836811495,"proteome"
1390,214,2923,7.32124529592884,"proteome"
1391,29,2923,0.992131371878207,"proteome"
1392,1463,2923,50.0513171399247,"proteome"
1393,118,2923,4.03694834074581,"proteome"
1394,5,2923,0.17105713308245,"proteome"
1395,8,2923,0.273691412931919,"proteome"
1396,102,2923,3.48956551488197,"proteome"
1397,5,2923,0.17105713308245,"proteome"
1398,14,2923,0.478959972630859,"proteome"
1399,11,2923,0.376325692781389,"proteome"
1400,3,2923,0.10263427984947,"proteome"
1401,5,2923,0.17105713308245,"proteome"
1402,5,2923,0.17105713308245,"proteome"
1403,7,2923,0.239479986315429,"proteome"
1404,18,2923,0.615805679096818,"proteome"
1405,3,2923,0.10263427984947,"proteome"
1406,16,2923,0.547382825863839,"proteome"
1407,6,2923,0.205268559698939,"proteome"
1408,98,2923,3.35271980841601,"proteome"
1409,3,2923,0.10263427984947,"proteome"
1410,170,2923,5.81594252480328,"proteome"
1411,96,2923,3.28429695518303,"proteome"
1412,95,2923,3.25008552856654,"proteome"
1413,1480,2923,50.6329113924051,"proteome"
1414,1573,2923,53.8145740677386,"proteome"
1415,111,2923,3.79746835443038,"proteome"
1416,32,2923,1.09476565172768,"proteome"
1417,11,2923,0.376325692781389,"proteome"
1418,1464,2923,50.0855285665412,"proteome"
1419,1463,2923,50.0513171399247,"proteome"
1420,1462,2923,50.0171057133082,"proteome"
1421,74,2923,2.53164556962025,"proteome"
1422,1461,2923,49.9828942866918,"proteome"
1423,1472,2923,50.3592199794731,"proteome"
1424,18,2923,0.615805679096818,"proteome"
1425,1462,2923,50.0171057133082,"proteome"
1426,100,2923,3.42114266164899,"proteome"
1427,179,2923,6.12384536435169,"proteome"
1428,97,2923,3.31850838179952,"proteome"
1429,1545,2923,52.8566541224769,"proteome"
1430,5,2923,0.17105713308245,"proteome"
1431,146,2923,4.99486828600753,"proteome"
1432,7,2923,0.239479986315429,"proteome"
1433,150,2923,5.13171399247349,"proteome"
1434,1463,2923,50.0513171399247,"proteome"
1435,6,2923,0.205268559698939,"proteome"
1436,1462,2923,50.0171057133082,"proteome"
1437,7,2923,0.239479986315429,"proteome"
1438,19,2923,0.650017105713308,"proteome"
1439,7,2923,0.239479986315429,"proteome"
1440,150,2923,5.13171399247349,"proteome"
1441,1463,2923,50.0513171399247,"proteome"
1442,5,2923,0.17105713308245,"proteome"
1443,4,2923,0.13684570646596,"proteome"
1444,1,2923,0.0342114266164899,"proteome"
1445,78,2923,2.66849127608621,"proteome"
1446,193,2923,6.60280533698255,"proteome"
1447,152,2923,5.20013684570647,"proteome"
1448,212,2923,7.25282244269586,"proteome"
1449,9,2923,0.307902839548409,"proteome"
1450,7,2923,0.239479986315429,"proteome"
1451,1463,2923,50.0513171399247,"proteome"
1452,3,2923,0.10263427984947,"proteome"
1453,1462,2923,50.0171057133082,"proteome"
1454,384,2923,13.1371878207321,"proteome"
1455,11,2923,0.376325692781389,"proteome"
1456,11,2923,0.376325692781389,"proteome"
1457,8,2923,0.273691412931919,"proteome"
1458,10,2923,0.342114266164899,"proteome"
1459,110,2923,3.76325692781389,"proteome"
1460,3,2923,0.10263427984947,"proteome"
1461,1571,2923,53.7461512145056,"proteome"
1462,146,2923,4.99486828600753,"proteome"
1463,1465,2923,50.1197399931577,"proteome"
1464,198,2923,6.773862470065,"proteome"
1465,4,2923,0.13684570646596,"proteome"
1466,15,2923,0.513171399247349,"proteome"
1467,1461,2923,49.9828942866918,"proteome"
1468,120,2923,4.10537119397879,"proteome"
1469,421,2923,14.4030106055423,"proteome"
1470,150,2923,5.13171399247349,"proteome"
1471,14,2923,0.478959972630859,"proteome"
1472,4,2923,0.13684570646596,"proteome"
1473,1701,2923,58.1936366746493,"proteome"
1474,3,2923,0.10263427984947,"proteome"
1475,1462,2923,50.0171057133082,"proteome"
1476,1460,2923,49.9486828600753,"proteome"
1477,214,2923,7.32124529592884,"proteome"
1478,1461,2923,49.9828942866918,"proteome"
1479,4,2923,0.13684570646596,"proteome"
1480,11,2923,0.376325692781389,"proteome"
1481,6,2923,0.205268559698939,"proteome"
1482,74,2923,2.53164556962025,"proteome"
1483,7,2923,0.239479986315429,"proteome"
1484,113,2923,3.86589120766336,"proteome"
1485,1683,2923,57.5778309955525,"proteome"
1486,285,2923,9.75025658569962,"proteome"
1487,2,2923,0.0684228532329798,"proteome"
1488,2,2923,0.0684228532329798,"proteome"
1489,7,2923,0.239479986315429,"proteome"
1490,6,2923,0.205268559698939,"proteome"
1491,5,2923,0.17105713308245,"proteome"
1492,1468,2923,50.2223742730072,"proteome"
1493,15,2923,0.513171399247349,"proteome"
1494,10,2923,0.342114266164899,"proteome"
1495,1461,2923,49.9828942866918,"proteome"
1496,3,2923,0.10263427984947,"proteome"
1497,4,2923,0.13684570646596,"proteome"
1498,11,2923,0.376325692781389,"proteome"
1499,2295,2923,78.5152240848443,"proteome"
1500,5,2923,0.17105713308245,"proteome"
1501,32,2923,1.09476565172768,"proteome"
1502,6,2923,0.205268559698939,"proteome"
1503,17,2923,0.581594252480328,"proteome"
1504,1463,2923,50.0513171399247,"proteome"
1505,15,2923,0.513171399247349,"proteome"
1506,2,2923,0.0684228532329798,"proteome"
1507,5,2923,0.17105713308245,"proteome"
1508,1573,2923,53.8145740677386,"proteome"
1509,113,2923,3.86589120766336,"proteome"
1510,1461,2923,49.9828942866918,"proteome"
1511,22,2923,0.752651385562778,"proteome"
1512,426,2923,14.5740677386247,"proteome"
1513,8,2923,0.273691412931919,"proteome"
1514,13,2923,0.444748546014369,"proteome"
1515,3,2923,0.10263427984947,"proteome"
1516,4,2923,0.13684570646596,"proteome"
1517,9,2923,0.307902839548409,"proteome"
1518,10,2923,0.342114266164899,"proteome"
1519,1464,2923,50.0855285665412,"proteome"
1520,120,2923,4.10537119397879,"proteome"
1521,7,2923,0.239479986315429,"proteome"
1522,1535,2923,52.514539856312,"proteome"
1523,7,2923,0.239479986315429,"proteome"
1524,1461,2923,49.9828942866918,"proteome"
1525,3,2923,0.10263427984947,"proteome"
1526,4,2923,0.13684570646596,"proteome"
1527,278,2923,9.51077659938419,"proteome"
1528,190,2923,6.50017105713308,"proteome"
1529,1462,2923,50.0171057133082,"proteome"
1530,1571,2923,53.7461512145056,"proteome"
1531,3,2923,0.10263427984947,"proteome"
1532,1571,2923,53.7461512145056,"proteome"
1533,8,2923,0.273691412931919,"proteome"
1534,112,2923,3.83167978104687,"proteome"
1535,12,2923,0.410537119397879,"proteome"
1536,3,2923,0.10263427984947,"proteome"
1537,10,2923,0.342114266164899,"proteome"
1538,7,2923,0.239479986315429,"proteome"
1539,108,2923,3.69483407458091,"proteome"
1540,1461,2923,49.9828942866918,"proteome"
1541,7,2923,0.239479986315429,"proteome"
1542,4,2923,0.13684570646596,"proteome"
1543,1463,2923,50.0513171399247,"proteome"
1544,8,2923,0.273691412931919,"proteome"
1545,1469,2923,50.2565856996237,"proteome"
1546,10,2923,0.342114266164899,"proteome"
1547,30,2923,1.0263427984947,"proteome"
1548,117,2923,4.00273691412932,"proteome"
1549,219,2923,7.49230242901129,"proteome"
1550,10,2923,0.342114266164899,"proteome"
1551,8,2923,0.273691412931919,"proteome"
1552,6,2923,0.205268559698939,"proteome"
1553,8,2923,0.273691412931919,"proteome"
1554,5,2923,0.17105713308245,"proteome"
1555,100,2923,3.42114266164899,"proteome"
1556,4,2923,0.13684570646596,"proteome"
1557,3,2923,0.10263427984947,"proteome"
1558,184,2923,6.29490249743414,"proteome"
1559,10,2923,0.342114266164899,"proteome"
1560,15,2923,0.513171399247349,"proteome"
1561,3,2923,0.10263427984947,"proteome"
1562,2,2923,0.0684228532329798,"proteome"
1563,8,2923,0.273691412931919,"proteome"
1564,6,2923,0.205268559698939,"proteome"
1565,5,2923,0.17105713308245,"proteome"
1566,10,2923,0.342114266164899,"proteome"
1567,5,2923,0.17105713308245,"proteome"
1568,14,2923,0.478959972630859,"proteome"
1569,5,2923,0.17105713308245,"proteome"
1570,1585,2923,54.2251111871365,"proteome"
1571,1468,2923,50.2223742730072,"proteome"
1572,3,2923,0.10263427984947,"proteome"
1573,10,2923,0.342114266164899,"proteome"
1574,10,2923,0.342114266164899,"proteome"
1575,1461,2923,49.9828942866918,"proteome"
1576,8,2923,0.273691412931919,"proteome"
1577,1461,2923,49.9828942866918,"proteome"
1578,4,2923,0.13684570646596,"proteome"
1579,1,2923,0.0342114266164899,"proteome"
1580,3,2923,0.10263427984947,"proteome"
1581,7,2923,0.239479986315429,"proteome"
1582,3,2923,0.10263427984947,"proteome"
1583,7,2923,0.239479986315429,"proteome"
1584,7,2923,0.239479986315429,"proteome"
1585,3,2923,0.10263427984947,"proteome"
1586,2,2923,0.0684228532329798,"proteome"
1587,4,2923,0.13684570646596,"proteome"
1588,70,2923,2.39479986315429,"proteome"
1589,146,2923,4.99486828600753,"proteome"
1590,8,2923,0.273691412931919,"proteome"
1591,2,2923,0.0684228532329798,"proteome"
1592,3,2923,0.10263427984947,"proteome"
1593,94,2923,3.21587410195005,"proteome"
1594,8,2923,0.273691412931919,"proteome"
1595,3,2923,0.10263427984947,"proteome"
1596,4,2923,0.13684570646596,"proteome"
1597,3,2923,0.10263427984947,"proteome"
1598,1468,2923,50.2223742730072,"proteome"
1599,210,2923,7.18439958946288,"proteome"
1600,1462,2923,50.0171057133082,"proteome"
1601,5,2923,0.17105713308245,"proteome"
1602,100,2923,3.42114266164899,"proteome"
1603,1461,2923,49.9828942866918,"proteome"
1604,7,2923,0.239479986315429,"proteome"
1605,1461,2923,49.9828942866918,"proteome"
1606,6,2923,0.205268559698939,"proteome"
1607,1462,2923,50.0171057133082,"proteome"
1608,159,2923,5.43961683202189,"proteome"
1609,1808,2923,61.8542593226137,"proteome"
1610,9,2923,0.307902839548409,"proteome"
1611,95,2923,3.25008552856654,"proteome"
1612,7,2923,0.239479986315429,"proteome"
1613,244,2923,8.34758809442354,"proteome"
1614,1461,2923,49.9828942866918,"proteome"
1615,1468,2923,50.2223742730072,"proteome"
1616,4,2923,0.13684570646596,"proteome"
1617,51,2923,1.74478275744099,"proteome"
1618,195,2923,6.67122819021553,"proteome"
1619,470,2923,16.0793705097503,"proteome"
1620,2,2923,0.0684228532329798,"proteome"
1621,5,2923,0.17105713308245,"proteome"
1622,1462,2923,50.0171057133082,"proteome"
1623,6,2923,0.205268559698939,"proteome"
1624,2,2923,0.0684228532329798,"proteome"
1625,1462,2923,50.0171057133082,"proteome"
1626,5,2923,0.17105713308245,"proteome"
1627,3,2923,0.10263427984947,"proteome"
1628,1460,2923,49.9486828600753,"proteome"
1629,5,2923,0.17105713308245,"proteome"
1630,2557,2923,87.4786178583647,"proteome"
1631,103,2923,3.52377694149846,"proteome"
1632,4,2923,0.13684570646596,"proteome"
1633,22,2923,0.752651385562778,"proteome"
1634,74,2923,2.53164556962025,"proteome"
1635,105,2923,3.59219979473144,"proteome"
1636,6,2923,0.205268559698939,"proteome"
1637,1580,2923,54.0540540540541,"proteome"
1638,1464,2923,50.0855285665412,"proteome"
1639,32,2923,1.09476565172768,"proteome"
1640,1466,2923,50.1539514197742,"proteome"
1641,4,2923,0.13684570646596,"proteome"
1642,4,2923,0.13684570646596,"proteome"
1643,5,2923,0.17105713308245,"proteome"
1644,6,2923,0.205268559698939,"proteome"
1645,1468,2923,50.2223742730072,"proteome"
1646,10,2923,0.342114266164899,"proteome"
1647,102,2923,3.48956551488197,"proteome"
1648,261,2923,8.92918234690387,"proteome"
1649,11,2923,0.376325692781389,"proteome"
1650,123,2923,4.20800547382826,"proteome"
1651,5,2923,0.17105713308245,"proteome"
1652,1464,2923,50.0855285665412,"proteome"
1653,1464,2923,50.0855285665412,"proteome"
1654,1462,2923,50.0171057133082,"proteome"
1655,9,2923,0.307902839548409,"proteome"
1656,1467,2923,50.1881628463907,"proteome"
1657,90,2923,3.07902839548409,"proteome"
1658,311,2923,10.6397536777284,"proteome"
1659,4,2923,0.13684570646596,"proteome"
1660,1480,2923,50.6329113924051,"proteome"
1661,15,2923,0.513171399247349,"proteome"
1662,1472,2923,50.3592199794731,"proteome"
1663,77,2923,2.63427984946972,"proteome"
1664,98,2923,3.35271980841601,"proteome"
1665,4,2923,0.13684570646596,"proteome"
1666,3,2923,0.10263427984947,"proteome"
1667,4,2923,0.13684570646596,"proteome"
1668,100,2923,3.42114266164899,"proteome"
1669,7,2923,0.239479986315429,"proteome"
1670,1461,2923,49.9828942866918,"proteome"
1671,2,2923,0.0684228532329798,"proteome"
1672,2,2923,0.0684228532329798,"proteome"
1673,1463,2923,50.0513171399247,"proteome"
1674,1463,2923,50.0513171399247,"proteome"
1675,5,2923,0.17105713308245,"proteome"
1676,5,2923,0.17105713308245,"proteome"
1677,14,2923,0.478959972630859,"proteome"
1678,1461,2923,49.9828942866918,"proteome"
1679,13,2923,0.444748546014369,"proteome"
1680,1747,2923,59.7673622990079,"proteome"
1681,1463,2923,50.0513171399247,"proteome"
1682,4,2923,0.13684570646596,"proteome"
1683,10,2923,0.342114266164899,"proteome"
1684,123,2923,4.20800547382826,"proteome"
1685,1,2923,0.0342114266164899,"proteome"
1686,1477,2923,50.5302771125556,"proteome"
1687,1468,2923,50.2223742730072,"proteome"
1688,1,2923,0.0342114266164899,"proteome"
1689,7,2923,0.239479986315429,"proteome"
1690,1,2923,0.0342114266164899,"proteome"
1691,89,2923,3.0448169688676,"proteome"
1692,29,2923,0.992131371878207,"proteome"
1693,2,2923,0.0684228532329798,"proteome"
1694,1465,2923,50.1197399931577,"proteome"
1695,1477,2923,50.5302771125556,"proteome"
1696,2,2923,0.0684228532329798,"proteome"
1697,3,2923,0.10263427984947,"proteome"
1698,1460,2923,49.9486828600753,"proteome"
1699,121,2923,4.13958262059528,"proteome"
1700,2,2923,0.0684228532329798,"proteome"
1701,4,2923,0.13684570646596,"proteome"
1702,1461,2923,49.9828942866918,"proteome"
1703,100,2923,3.42114266164899,"proteome"
1704,3,2923,0.10263427984947,"proteome"
1705,13,2923,0.444748546014369,"proteome"
1706,3,2923,0.10263427984947,"proteome"
1707,500,2923,17.105713308245,"proteome"
1708,2,2923,0.0684228532329798,"proteome"
1709,197,2923,6.73965104344851,"proteome"
1710,72,2923,2.46322271638727,"proteome"
1711,27,2923,0.923708518645228,"proteome"
1712,14,2923,0.478959972630859,"proteome"
1713,1476,2923,50.4960656859391,"proteome"
1714,1995,2923,68.2517960998974,"proteome"
1715,176,2923,6.02121108450222,"proteome"
1716,2,2923,0.0684228532329798,"proteome"
1717,94,2923,3.21587410195005,"proteome"
1718,106,2923,3.62641122134793,"proteome"
1719,4,2923,0.13684570646596,"proteome"
1720,7,2923,0.239479986315429,"proteome"
1721,108,2923,3.69483407458091,"proteome"
1722,223,2923,7.62914813547725,"proteome"
1723,2,2923,0.0684228532329798,"proteome"
1724,174,2923,5.95278823126924,"proteome"
1725,1574,2923,53.8487854943551,"proteome"
1726,5,2923,0.17105713308245,"proteome"
1727,99,2923,3.3869312350325,"proteome"
1728,1461,2923,49.9828942866918,"proteome"
1729,145,2923,4.96065685939104,"proteome"
1730,5,2923,0.17105713308245,"proteome"
1731,4,2923,0.13684570646596,"proteome"
1732,10,2923,0.342114266164899,"proteome"
1733,5,2923,0.17105713308245,"proteome"
1734,6,2923,0.205268559698939,"proteome"
1735,8,2923,0.273691412931919,"proteome"
1736,1464,2923,50.0855285665412,"proteome"
1737,3,2923,0.10263427984947,"proteome"
1738,94,2923,3.21587410195005,"proteome"
1739,1461,2923,49.9828942866918,"proteome"
1740,2,2923,0.0684228532329798,"proteome"
1741,6,2923,0.205268559698939,"proteome"
1742,1461,2923,49.9828942866918,"proteome"
1743,14,2923,0.478959972630859,"proteome"
1744,9,2923,0.307902839548409,"proteome"
1745,12,2923,0.410537119397879,"proteome"
1746,5,2923,0.17105713308245,"proteome"
1747,148,2923,5.06329113924051,"proteome"
1748,2,2923,0.0684228532329798,"proteome"
1749,6,2923,0.205268559698939,"proteome"
1750,27,2923,0.923708518645228,"proteome"
1751,1464,2923,50.0855285665412,"proteome"
1752,1462,2923,50.0171057133082,"proteome"
1753,18,2923,0.615805679096818,"proteome"
1754,1472,2923,50.3592199794731,"proteome"
1755,368,2923,12.5898049948683,"proteome"
1756,122,2923,4.17379404721177,"proteome"
1757,2,2923,0.0684228532329798,"proteome"
1758,1460,2923,49.9486828600753,"proteome"
1759,2,2923,0.0684228532329798,"proteome"
1760,4,2923,0.13684570646596,"proteome"
1761,3,2923,0.10263427984947,"proteome"
1762,228,2923,7.8002052685597,"proteome"
1763,23,2923,0.786862812179268,"proteome"
1764,1468,2923,50.2223742730072,"proteome"
1765,5,2923,0.17105713308245,"proteome"
1766,117,2923,4.00273691412932,"proteome"
1767,121,2923,4.13958262059528,"proteome"
1768,4,2923,0.13684570646596,"proteome"
1769,2,2923,0.0684228532329798,"proteome"
1770,5,2923,0.17105713308245,"proteome"
1771,1464,2923,50.0855285665412,"proteome"
1772,167,2923,5.71330824495381,"proteome"
1773,230,2923,7.86862812179268,"proteome"
1774,475,2923,16.2504276428327,"proteome"
1775,373,2923,12.7608621279507,"proteome"
1776,1463,2923,50.0513171399247,"proteome"
1777,175,2923,5.98699965788573,"proteome"
1778,1463,2923,50.0513171399247,"proteome"
1779,97,2923,3.31850838179952,"proteome"
1780,13,2923,0.444748546014369,"proteome"
1781,1462,2923,50.0171057133082,"proteome"
1782,275,2923,9.40814231953472,"proteome"
1783,6,2923,0.205268559698939,"proteome"
1784,7,2923,0.239479986315429,"proteome"
1785,6,2923,0.205268559698939,"proteome"
1786,1477,2923,50.5302771125556,"proteome"
1787,178,2923,6.0896339377352,"proteome"
1788,1462,2923,50.0171057133082,"proteome"
1789,5,2923,0.17105713308245,"proteome"
